User,CARD INDEX,Card Brand,Card Type,Card Number,Expires,CVV,Has Chip,Cards Issued,Credit Limit,Acct Open Date,Year PIN last Changed,Card on Dark Web
961,0,Mastercard,Debit,5695114787068183,02/2021,881,YES,2,5488.0,08/2007,2014,No
962,0,Visa,Debit,4998267438899183,02/2020,675,YES,1,45222.0,02/2020,2020,No
962,1,Visa,Debit,4001532089642118,01/2021,681,YES,1,32071.0,01/2013,2013,No
963,0,Visa,Debit,4795449431320485,08/2020,55,YES,2,16783.0,02/2020,2020,No
964,0,Visa,Debit,4401985504522492,10/2023,745,YES,2,13524.0,02/2020,2020,No
964,1,Visa,Credit,4070730691570556,04/2021,834,YES,2,15000.0,02/2020,2020,No
965,0,Mastercard,Debit,5872231427146852,06/2005,616,YES,1,20062.0,10/2004,2010,No
965,1,Mastercard,Credit,5388336417003781,02/2021,355,YES,2,8100.0,01/2008,2009,No
965,2,Mastercard,Debit,5563354301495546,09/2021,337,NO,2,4335.0,09/2007,2007,No
965,3,Mastercard,Credit,5756823922746957,04/2024,644,YES,2,2000.0,09/2010,2010,No
966,0,Visa,Debit,4512873665454661,03/2022,854,YES,1,25445.0,08/2009,2009,No
966,1,Mastercard,Credit,5361975786587169,07/2024,39,YES,1,17400.0,02/2010,2010,No
966,2,Mastercard,Debit,5251416101381622,11/2019,577,YES,2,34684.0,11/2005,2008,No
966,3,Mastercard,Debit,5623100773698393,03/2022,956,YES,2,28125.0,11/2015,2015,No
966,4,Mastercard,Debit,5266317582741981,08/2020,276,YES,2,49705.0,02/2020,2020,No
967,0,Visa,Debit,4590278168014299,09/2014,921,NO,2,31424.0,07/2009,2010,No
967,1,Amex,Credit,398644935987910,03/2023,22,YES,2,7900.0,03/2012,2012,No
967,2,Mastercard,Debit,5259379174477000,06/2006,913,YES,1,19097.0,02/2006,2011,No
967,3,Amex,Credit,384866850602533,09/2021,24,YES,1,10100.0,10/2011,2015,No
968,0,Visa,Debit,4879393662835541,12/2023,176,YES,1,32423.0,03/2012,2012,No
968,1,Visa,Credit,4220895295503221,07/2015,14,YES,1,16900.0,11/2011,2011,No
968,2,Mastercard,Debit,5930100401040067,06/2021,908,YES,1,17686.0,02/2004,2007,No
969,0,Visa,Credit,4095931916462697,01/2020,979,NO,1,8100.0,08/2007,2009,No
969,1,Mastercard,Debit,5420156044028724,03/2020,391,NO,1,10059.0,06/2005,2014,No
969,2,Visa,Debit,4179763879293617,02/2022,245,NO,1,4302.0,09/2011,2015,No
969,3,Visa,Credit,4614912096462106,11/2020,84,YES,1,7300.0,02/2011,2011,No
970,0,Mastercard,Debit,5566661174535407,01/2024,748,YES,1,13123.0,10/2009,2014,No
970,1,Mastercard,Debit,5076319230738343,01/2023,951,YES,1,3630.0,06/2003,2009,No
970,2,Visa,Debit,4172998979903061,09/2022,521,YES,1,20173.0,08/2007,2012,No
971,0,Amex,Credit,338000149804579,09/2013,657,YES,1,9500.0,06/2010,2014,No
971,1,Mastercard,Debit,5752353826326176,05/2021,929,YES,2,10141.0,02/2020,2020,No
972,0,Visa,Credit,4380773389755661,04/2013,71,YES,1,16800.0,06/2011,2011,No
972,1,Visa,Credit,4344621368223240,11/2020,198,NO,1,15900.0,11/2019,2019,No
972,2,Mastercard,Debit,5476991702043637,11/2018,146,YES,1,24080.0,11/2016,2016,No
972,3,Visa,Credit,4049783428118055,12/2023,163,YES,1,20400.0,11/2007,2007,No
973,0,Mastercard,Credit,5502650201752905,04/2009,519,YES,1,22000.0,04/2007,2013,No
973,1,Visa,Credit,4659722496191511,09/2020,241,YES,2,28300.0,12/1999,2008,No
973,2,Mastercard,Debit,5022040734416407,01/2021,283,YES,1,27761.0,09/2010,2010,No
973,3,Mastercard,Credit,5413583936219095,03/2023,131,YES,1,21200.0,04/2005,2012,No
973,4,Visa,Debit,4696902139977410,03/2024,152,YES,1,20560.0,10/2009,2009,No
973,5,Mastercard,Debit,5148179955768342,01/2013,502,YES,2,3095.0,06/2008,2012,No
973,6,Mastercard,Debit,5732012596449271,06/2021,883,YES,2,43879.0,08/2006,2015,No
974,0,Mastercard,Debit,5477468554443618,09/2022,446,YES,2,21359.0,01/2020,2020,No
974,1,Mastercard,Credit,5467734960108980,10/2024,991,YES,1,10200.0,02/2020,2020,No
975,0,Visa,Debit,4212075848270095,08/2022,173,YES,2,16332.0,08/2012,2012,No
975,1,Mastercard,Credit,5389414515165982,12/2022,32,YES,1,9100.0,04/2010,2019,No
975,2,Visa,Debit,4211715476152920,03/2024,345,YES,1,2289.0,04/2011,2011,No
975,3,Visa,Debit,4870854561726482,06/2021,880,YES,1,23631.0,01/2006,2014,No
976,0,Mastercard,Debit,5155395661236319,06/2024,314,YES,1,17995.0,05/2013,2013,No
976,1,Mastercard,Credit,5945533510367596,01/2024,959,YES,1,14900.0,09/2001,2008,No
976,2,Mastercard,Debit,5319476333734439,02/2023,19,YES,2,26830.0,02/2004,2004,No
976,3,Mastercard,Debit,5123064836240629,03/2023,51,YES,1,202.0,03/2004,2013,No
976,4,Mastercard,Debit,5063433108745789,04/2023,5,NO,2,11460.0,04/2005,2012,No
977,0,Mastercard,Debit,5613513569349333,02/2020,114,YES,1,11934.0,02/2020,2020,No
977,1,Mastercard,Debit,5658431484394884,01/2020,315,YES,1,12427.0,01/2020,2020,No
977,2,Mastercard,Debit,5783091385721120,02/2020,13,YES,1,24432.0,01/2020,2020,No
978,0,Visa,Debit,4684387276535730,08/2024,268,YES,2,6513.0,02/2020,2020,No
978,1,Visa,Credit,4868914806629263,06/2021,736,YES,2,1500.0,01/2020,2020,No
979,0,Mastercard,Credit,5806288548928072,12/2024,798,YES,2,1500.0,08/2009,2009,No
979,1,Visa,Credit,4235472002609759,10/2009,833,YES,2,8300.0,07/2009,2011,No
979,2,Mastercard,Credit,5956371730449671,07/2024,475,YES,2,9300.0,01/2007,2010,No
979,3,Visa,Debit (Prepaid),4728580889162679,02/2020,997,YES,2,87.0,02/2020,2020,No
979,4,Mastercard,Debit,5166350097809360,10/2012,817,YES,1,14104.0,10/2011,2011,No
979,5,Mastercard,Debit,5920164874148882,05/2022,535,YES,2,14725.0,06/2011,2011,No
979,6,Visa,Debit,4207556954928499,03/2020,424,YES,2,12016.0,10/2008,2011,No
980,0,Mastercard,Debit,5127428041251945,08/2022,856,YES,2,22567.0,08/2008,2009,No
980,1,Visa,Debit,4692480656224077,03/2022,281,YES,2,26743.0,11/2006,2013,No
980,2,Visa,Debit,4694285041085172,02/2021,763,YES,1,16722.0,06/2000,2005,No
980,3,Visa,Debit,4976547749422816,09/2023,310,YES,2,9521.0,08/2006,2007,No
981,0,Mastercard,Debit,5835240657071891,12/2021,803,YES,1,14253.0,08/2014,2014,No
981,1,Mastercard,Debit (Prepaid),5839969091471132,12/2024,684,YES,1,78.0,01/2020,2020,No
981,2,Mastercard,Debit,5792572397689305,10/2024,358,YES,1,26678.0,01/2013,2013,No
981,3,Visa,Debit,4652000658523008,05/2023,271,YES,2,15652.0,04/2011,2011,No
982,0,Discover,Credit,6865624170982694,07/2009,784,YES,2,6900.0,09/2008,2011,No
983,0,Mastercard,Debit,5123561690852830,05/2024,861,YES,1,13378.0,02/2009,2009,No
983,1,Visa,Debit,4783119984911395,10/2020,467,YES,2,15516.0,09/1998,2014,No
983,2,Visa,Debit,4818828811526445,05/2024,311,YES,2,9956.0,07/2005,2010,No
983,3,Mastercard,Debit,5253350118420216,08/2020,499,YES,1,3614.0,10/2009,2009,No
983,4,Visa,Debit,4992215485322239,02/2020,201,YES,2,5992.0,11/2010,2011,No
984,0,Mastercard,Debit,5144399692785721,11/2023,732,YES,2,31219.0,02/2020,2020,No
984,1,Mastercard,Debit,5892951431288814,11/2021,447,YES,1,20619.0,07/2018,2018,No
984,2,Mastercard,Debit (Prepaid),5653678810336995,04/2019,732,YES,1,74.0,10/2009,2009,No
985,0,Visa,Debit,4573378734803801,06/2022,261,YES,1,22768.0,02/2020,2020,No
985,1,Visa,Credit,4460007278587507,01/2021,225,NO,1,3000.0,02/2020,2020,No
985,2,Mastercard,Credit,5775614858102647,01/2020,32,YES,2,11500.0,01/2020,2020,No
985,3,Mastercard,Debit,5388782065071878,01/2024,712,YES,2,7458.0,02/2020,2020,No
986,0,Visa,Debit,4088000072942924,04/2023,532,YES,1,15504.0,05/2011,2012,No
986,1,Mastercard,Credit,5886410081258720,02/2020,684,YES,1,5600.0,08/2004,2019,No
986,2,Mastercard,Debit,5247279086681076,04/2024,220,YES,2,3117.0,03/2001,2006,No
986,3,Visa,Debit,4215158911989619,03/2022,756,YES,1,14007.0,07/2000,2015,No
986,4,Visa,Debit,4995123817442034,04/2021,658,YES,2,13390.0,12/2008,2010,No
987,0,Visa,Debit,4048124341417315,10/2021,117,YES,2,35649.0,06/2006,2011,No
987,1,Visa,Debit,4160987980022088,10/2012,11,YES,2,18979.0,03/2004,2008,No
987,2,Mastercard,Credit,5640983344867524,02/2023,571,NO,2,10000.0,12/2006,2012,No
987,3,Visa,Debit (Prepaid),4201848747072347,08/2018,604,YES,2,63.0,08/2009,2014,No
988,0,Mastercard,Debit,5092269775831902,01/2021,394,YES,2,24878.0,08/2008,2011,No
988,1,Amex,Credit,395345060148797,05/2023,951,YES,2,23900.0,04/2010,2012,No
988,2,Mastercard,Debit,5661288400929871,02/2022,934,YES,2,9213.0,08/2005,2009,No
989,0,Visa,Debit,4535570138499229,07/2024,704,YES,2,23538.0,08/2011,2011,No
989,1,Visa,Debit,4931400640582638,09/2017,835,YES,2,15658.0,09/2016,2016,No
989,2,Mastercard,Credit,5099657480091697,05/2021,249,YES,1,8900.0,03/2006,2011,No
990,0,Mastercard,Debit (Prepaid),5932488176672897,02/2020,164,YES,1,58.0,01/2020,2020,No
990,1,Mastercard,Debit,5413909063250465,04/2022,732,YES,1,12782.0,02/2011,2011,No
990,2,Visa,Debit,4940361010295816,03/2016,253,YES,1,17297.0,10/2010,2010,No
990,3,Mastercard,Credit,5598315468243237,10/2024,385,YES,1,10600.0,08/1994,2011,No
991,0,Mastercard,Debit,5056408661252934,11/2020,961,YES,1,10644.0,02/2005,2011,No
991,1,Visa,Debit,4884544538827906,01/2015,296,YES,1,13438.0,09/2013,2013,No
991,2,Mastercard,Debit,5481725798944325,05/2023,964,YES,1,14269.0,02/1999,2011,No
992,0,Visa,Credit,4209302581526449,06/2023,777,YES,2,9300.0,02/2010,2010,No
992,1,Visa,Debit,4273067279715891,12/2017,541,YES,2,34175.0,07/2009,2011,No
993,0,Visa,Debit,4866092405623392,08/2024,386,YES,2,367.0,12/2006,2010,No
993,1,Mastercard,Debit,5746148101457486,06/2022,950,YES,2,441.0,09/2009,2014,No
994,0,Mastercard,Debit,5099488514797621,06/2021,652,YES,2,11087.0,05/2010,2011,No
994,1,Amex,Credit,398823738054759,09/2020,162,YES,2,12200.0,08/2009,2011,No
995,0,Mastercard,Debit,5329313809426347,11/2020,20,YES,2,12102.0,01/2010,2010,No
995,1,Mastercard,Debit,5518456077758792,06/2020,995,YES,1,24068.0,01/2009,2009,No
995,2,Mastercard,Debit,5404585495463228,10/2024,263,YES,2,15305.0,05/2017,2017,No
996,0,Visa,Debit,4014763594580478,10/2024,355,YES,2,11268.0,02/2009,2013,No
996,1,Mastercard,Debit,5817112710661345,01/2020,29,YES,2,5997.0,08/2006,2012,No
996,2,Amex,Credit,382683082835230,07/2021,521,YES,2,4000.0,04/2003,2011,No
996,3,Amex,Credit,316487244875963,08/2023,737,NO,2,9700.0,01/2009,2009,No
997,0,Mastercard,Debit,5161633770589124,02/2024,891,YES,2,21502.0,09/2018,2018,No
998,0,Mastercard,Debit,5267518025716847,01/2022,292,YES,2,2042.0,03/2006,2013,No
998,1,Mastercard,Debit,5343513913226549,09/2023,514,YES,1,13922.0,02/2006,2012,No
999,0,Discover,Credit,6441659233130363,03/2023,515,YES,2,13100.0,10/2006,2006,No
999,1,Visa,Debit,4268017872699469,11/2016,476,YES,2,15227.0,02/2008,2015,No
999,2,Visa,Credit,4033929197271889,01/2023,190,YES,2,3300.0,02/2010,2010,No
999,3,Visa,Debit,4759457733349546,10/2021,437,YES,1,19829.0,11/2005,2010,No
1000,0,Mastercard,Debit,5881679887889712,01/2020,806,NO,1,23996.0,01/2020,2020,No
1001,0,Mastercard,Debit (Prepaid),5560061541901648,11/2024,633,YES,1,55.0,09/2004,2010,No
1001,1,Visa,Debit,4531149590903516,08/2020,97,YES,1,37941.0,02/2020,2020,No
1001,2,Visa,Credit,4108533772649718,06/2008,548,YES,1,37600.0,11/2004,2006,No
1002,0,Visa,Debit,4137249838027633,04/2023,861,YES,2,33390.0,01/2003,2007,No
1002,1,Mastercard,Debit,5890246534257372,12/2021,12,YES,2,22532.0,08/2012,2012,No
1002,2,Mastercard,Debit,5800183437928465,04/2024,148,YES,2,16325.0,12/2015,2015,No
1002,3,Mastercard,Debit,5128197080308718,06/2023,759,YES,1,17885.0,04/2005,2010,No
1002,4,Visa,Debit,4704455652130191,12/2023,175,YES,1,24827.0,11/2003,2008,No
1002,5,Mastercard,Debit,5908095549619753,10/2015,530,YES,1,30704.0,05/2015,2015,No
1003,0,Visa,Debit,4279264771451574,02/2020,378,YES,2,13637.0,06/2010,2012,No
1003,1,Mastercard,Debit,5200107685480370,05/2024,624,YES,1,2504.0,10/2009,2016,No
1003,2,Visa,Debit,4003165279623450,03/2023,317,YES,1,15535.0,11/2006,2015,No
1003,3,Mastercard,Debit,5155468051288343,09/2022,703,YES,1,14898.0,08/2008,2008,No
1003,4,Mastercard,Debit,5625958291463283,07/2023,783,YES,2,9696.0,02/2008,2014,No
1003,5,Visa,Debit,4577924057885157,05/2023,594,YES,1,22310.0,09/2009,2011,No
1004,0,Visa,Debit (Prepaid),4291878920009873,01/2020,108,NO,1,76.0,01/2020,2020,No
1004,1,Amex,Credit,393079452928936,03/2024,826,YES,2,8000.0,01/2020,2020,No
1004,2,Mastercard,Credit,5443689960543700,11/2024,591,YES,2,9200.0,02/2020,2020,No
1004,3,Mastercard,Debit,5221540371047992,06/2020,258,YES,1,21244.0,02/2020,2020,No
1004,4,Visa,Debit,4041750526955037,06/2022,408,NO,2,20751.0,02/2020,2020,No
1005,0,Mastercard,Debit,5508553199519084,03/2019,196,YES,2,16347.0,03/2004,2010,No
1006,0,Visa,Debit,4954962607216980,10/2023,995,YES,1,23404.0,07/2010,2012,No
1006,1,Visa,Debit,4435466238583873,04/2022,708,YES,2,20930.0,10/2002,2008,No
1006,2,Visa,Debit,4343642801597529,08/2013,754,YES,2,23014.0,03/2013,2013,No
1007,0,Visa,Credit,4858459431343518,12/2022,674,YES,2,9500.0,01/2020,2020,No
1008,0,Mastercard,Debit,5328768325200248,06/2020,645,YES,1,2778.0,02/1998,2005,No
1008,1,Amex,Credit,321353785529607,02/2020,213,YES,2,11800.0,04/2015,2015,No
1008,2,Discover,Credit,6281560178306833,10/2020,359,YES,1,11500.0,05/2004,2007,No
1008,3,Discover,Credit,6745517172173148,02/2009,611,YES,2,13000.0,02/2008,2009,No
1008,4,Visa,Debit,4882435446100322,12/2024,332,YES,1,21102.0,04/2016,2016,No
1008,5,Visa,Debit (Prepaid),4900895647847430,03/2021,730,YES,1,60.0,09/2006,2009,No
1009,0,Visa,Credit,4299314704025381,06/2020,215,YES,2,23100.0,01/2008,2010,No
1009,1,Mastercard,Debit,5779825688535232,03/2021,458,YES,1,34826.0,08/2015,2015,No
1009,2,Visa,Debit,4276546488958933,12/2023,54,NO,1,25429.0,10/2016,2016,No
1010,0,Mastercard,Debit,5098870349133203,12/2022,435,YES,1,79717.0,02/2001,2013,No
1010,1,Mastercard,Debit,5432650033328112,04/2023,920,YES,2,5307.0,06/2004,2010,No
1010,2,Mastercard,Debit,5405681429153556,04/2019,810,YES,2,47131.0,07/2005,2008,No
1010,3,Mastercard,Debit,5336536496743892,10/2021,805,YES,2,36724.0,01/2005,2010,No
1010,4,Mastercard,Debit,5244693372159107,10/2024,682,YES,1,6875.0,02/2010,2012,No
1011,0,Mastercard,Debit,5371571902299645,04/2024,46,YES,1,17229.0,11/2012,2012,No
1011,1,Mastercard,Debit,5404154440554855,05/2022,190,YES,1,31747.0,02/2015,2015,No
1011,2,Mastercard,Debit,5004660687674189,01/2023,841,YES,2,50127.0,02/2013,2013,No
1012,0,Discover,Credit,6983129592633814,10/2022,237,YES,2,21400.0,02/2010,2010,No
1013,0,Mastercard,Debit,5968559734305335,01/2022,303,YES,2,24614.0,09/2007,2012,No
1013,1,Mastercard,Debit,5365437807241284,12/2023,623,YES,2,2809.0,09/2006,2011,No
1013,2,Mastercard,Debit,5672946381379338,03/2007,314,NO,2,15076.0,07/2003,2015,No
1013,3,Visa,Debit,4858037645038535,09/2020,745,YES,1,27646.0,07/2008,2009,No
1014,0,Mastercard,Debit,5243874409265567,01/2021,702,YES,1,20447.0,01/2017,2017,No
1014,1,Mastercard,Debit,5275365619003581,10/2021,507,YES,1,29948.0,04/2011,2011,No
1014,2,Visa,Debit,4182859596486161,09/2020,890,YES,2,28021.0,09/2003,2011,No
1014,3,Mastercard,Debit (Prepaid),5298865153588955,12/2013,297,NO,1,58.0,12/2013,2013,No
1015,0,Mastercard,Debit (Prepaid),5023362294953907,08/2020,641,YES,2,44.0,01/2020,2020,No
1016,0,Mastercard,Debit,5537790974948480,02/2022,935,YES,2,19880.0,02/2020,2020,No
1016,1,Mastercard,Credit,5024975183096428,04/2021,542,YES,1,12700.0,01/2020,2020,No
1017,0,Visa,Debit,4445219636598507,03/2024,699,YES,1,42670.0,02/2012,2012,No
1017,1,Mastercard,Debit,5621630163698126,02/2020,106,NO,1,21611.0,01/2020,2020,No
1017,2,Mastercard,Debit,5918825657025750,07/2021,152,YES,2,50521.0,06/2018,2018,No
1017,3,Mastercard,Debit,5734359364174769,03/2024,802,YES,2,27982.0,04/2010,2010,No
1017,4,Mastercard,Debit,5143782902956271,10/2023,803,YES,1,22886.0,12/2009,2009,No
1017,5,Mastercard,Debit,5358748385757375,11/2020,637,YES,2,32049.0,05/2005,2005,No
1017,6,Mastercard,Debit,5457892332691018,06/2023,949,NO,1,45141.0,10/2008,2010,No
1018,0,Mastercard,Debit (Prepaid),5525601416941014,11/2023,154,YES,1,44.0,10/2004,2014,No
1019,0,Amex,Credit,302324154583308,07/2023,777,YES,1,26900.0,05/2002,2019,No
1019,1,Mastercard,Debit,5977051342540190,06/2023,806,YES,2,5414.0,11/2011,2012,No
1019,2,Mastercard,Debit,5884636845919714,07/2018,425,YES,2,17846.0,10/2004,2011,No
1019,3,Visa,Debit (Prepaid),4086369836640262,11/2022,257,YES,2,51.0,07/2010,2014,No
1019,4,Mastercard,Debit,5940949386888214,01/2019,618,YES,2,39080.0,02/2000,2017,No
1020,0,Mastercard,Credit,5891980090129648,05/2024,843,YES,1,5600.0,06/2008,2011,No
1020,1,Mastercard,Debit,5805477288229197,02/2020,832,YES,2,7090.0,05/2007,2017,No
1020,2,Amex,Credit,358240905315315,04/2023,544,YES,1,4600.0,07/2012,2012,No
1020,3,Amex,Credit,354505344407390,04/2020,793,YES,1,6900.0,06/2007,2008,No
1021,0,Discover,Credit,6910816000642923,03/2020,845,YES,2,7900.0,03/2001,2004,No
1021,1,Mastercard,Debit,5031093004521446,07/2023,834,NO,1,415.0,06/2011,2013,No
1022,0,Amex,Credit,387423675573298,06/2021,864,YES,1,11800.0,02/2020,2020,No
1023,0,Mastercard,Debit,5392581536940682,04/2020,63,YES,1,10107.0,08/2019,2019,No
1024,0,Visa,Debit,4062156976910800,10/2024,305,NO,2,12286.0,06/2004,2013,No
1024,1,Mastercard,Debit,5419592121545154,01/2022,42,YES,2,18894.0,02/2009,2015,No
1025,0,Mastercard,Debit,5235277792486600,11/2017,314,YES,1,35175.0,08/2013,2013,No
1025,1,Mastercard,Debit,5526616116382741,10/2021,600,YES,1,21205.0,06/2005,2010,No
1025,2,Mastercard,Debit,5071372204646552,11/2021,958,NO,1,25985.0,07/2017,2017,No
1025,3,Mastercard,Debit,5313636141539714,06/2024,212,NO,1,39431.0,07/2004,2008,No
1025,4,Visa,Debit,4631337182936138,03/2024,847,YES,2,18288.0,08/2010,2012,No
1026,0,Visa,Credit,4142865741084776,08/2020,302,YES,1,9000.0,01/2007,2007,No
1026,1,Mastercard,Debit,5823085266965025,10/2021,876,YES,2,12367.0,03/2008,2008,No
1026,2,Mastercard,Debit,5708920987862167,09/2021,17,YES,2,19619.0,06/2016,2016,No
1027,0,Amex,Credit,330378740053511,06/2020,959,YES,1,12800.0,01/2020,2020,No
1028,0,Visa,Credit,4260552166292092,06/2022,384,YES,1,9500.0,02/2014,2014,No
1029,0,Mastercard,Debit,5873966669352213,09/2024,809,YES,2,3966.0,01/2008,2013,No
1029,1,Mastercard,Debit,5229231041808987,11/2009,670,YES,2,8812.0,09/2009,2009,No
1029,2,Visa,Debit,4324205574305224,10/2022,92,YES,2,13434.0,03/2003,2003,No
1029,3,Mastercard,Debit,5081900353730451,11/2020,533,YES,1,13104.0,12/2008,2017,No
1030,0,Mastercard,Debit,5203247586217393,09/2021,503,YES,1,9454.0,04/2002,2007,No
1030,1,Mastercard,Debit,5410528927271572,01/2020,651,YES,1,13764.0,11/2012,2012,No
1030,2,Mastercard,Debit,5892723462268595,05/2024,355,YES,1,14639.0,08/2018,2018,No
1030,3,Mastercard,Debit,5896330225827400,08/2024,851,NO,2,20277.0,08/2014,2014,No
1030,4,Mastercard,Debit,5342464568793113,02/2020,260,YES,1,11166.0,02/2020,2020,No
1031,0,Mastercard,Credit,5632468453747633,06/2024,296,YES,2,7200.0,11/2007,2010,No
1031,1,Mastercard,Debit,5754434443697253,11/2022,789,YES,1,12389.0,06/2016,2016,No
1032,0,Visa,Debit,4639713693974383,02/2023,69,YES,2,2121.0,01/2005,2009,No
1032,1,Visa,Debit,4025137324225957,11/2024,653,YES,2,13455.0,11/2001,2011,No
1032,2,Visa,Debit (Prepaid),4595382752542331,08/2023,475,YES,2,48.0,03/2009,2013,No
1032,3,Mastercard,Debit (Prepaid),5680583752844424,02/2022,504,YES,2,49.0,11/2009,2009,No
1032,4,Visa,Credit,4944959860713657,07/2022,21,YES,2,5000.0,01/2013,2013,No
1032,5,Mastercard,Credit,5925756786369213,06/2010,556,NO,1,6800.0,06/2005,2009,No
1033,0,Visa,Credit,4225059111399176,06/2021,829,YES,2,24900.0,05/2008,2013,No
1033,1,Mastercard,Debit,5515747009144505,01/2024,306,YES,2,19670.0,01/2005,2009,No
1033,2,Mastercard,Debit,5764133440846689,07/2024,480,YES,2,23231.0,02/2020,2020,No
1033,3,Visa,Debit (Prepaid),4203776062748208,03/2022,193,YES,2,18.0,03/2006,2013,No
1034,0,Mastercard,Debit,5480998753252900,07/2021,110,YES,1,13699.0,10/2019,2019,No
1034,1,Visa,Credit,4748763826906132,05/2017,478,NO,2,11700.0,09/2006,2010,No
1034,2,Mastercard,Credit,5274567500521135,11/2010,89,YES,1,1800.0,11/2010,2010,No
1034,3,Mastercard,Debit,5100254410135496,10/2023,723,YES,1,15612.0,11/2012,2012,No
1035,0,Mastercard,Debit,5233470858754888,08/2024,870,YES,1,4699.0,09/2007,2018,No
1036,0,Mastercard,Debit,5634720557033736,02/2021,644,YES,1,77778.0,02/2020,2020,No
1036,1,Visa,Debit,4288163100200556,10/2023,765,NO,1,31755.0,07/2008,2008,No
1036,2,Mastercard,Debit,5648047323588801,11/2024,470,YES,1,28601.0,04/2012,2012,No
1036,3,Mastercard,Credit,5628686337388309,03/2010,842,YES,2,25900.0,04/2005,2011,No
1036,4,Mastercard,Debit (Prepaid),5293099993474749,06/2009,140,YES,2,97.0,10/2001,2010,No
1036,5,Mastercard,Debit,5584427717587374,05/2023,957,NO,2,22553.0,08/2007,2010,No
1036,6,Mastercard,Debit (Prepaid),5276972829621865,05/2022,803,YES,2,65.0,11/2010,2015,No
1036,7,Mastercard,Debit,5562768142811109,10/2024,267,YES,2,21225.0,01/2003,2012,No
1037,0,Mastercard,Credit,5195862758999591,12/2021,426,YES,2,13300.0,01/2020,2020,No
1037,1,Mastercard,Debit,5180139423244093,07/2022,633,YES,2,9141.0,02/2010,2011,No
1038,0,Mastercard,Debit,5647392545129328,05/2021,236,YES,2,14733.0,12/2009,2011,No
1038,1,Visa,Debit,4543221446829326,08/2023,587,YES,1,15814.0,11/2002,2010,No
1038,2,Mastercard,Debit,5848203145087847,05/2021,597,YES,1,20816.0,03/2013,2013,No
1038,3,Visa,Credit,4681503612415898,02/2014,86,YES,2,8500.0,09/2008,2010,No
1039,0,Mastercard,Debit,5620673787409550,07/2021,842,YES,1,35493.0,08/2018,2018,No
1039,1,Mastercard,Debit,5849371224627148,07/2020,636,YES,2,58311.0,10/2013,2013,No
1039,2,Mastercard,Credit,5981150339766533,09/2023,601,YES,1,24700.0,02/2020,2020,No
1039,3,Mastercard,Debit,5656999344150658,10/2024,761,YES,2,66779.0,01/2009,2011,No
1039,4,Mastercard,Debit (Prepaid),5964863053217701,02/2024,287,YES,1,58.0,02/2007,2012,No
1040,0,Discover,Credit,6932682320710660,08/2023,294,YES,2,7400.0,03/2009,2017,No
1040,1,Mastercard,Debit,5839391622959364,10/2020,985,YES,2,11310.0,12/2008,2012,No
